	x
983	NODE_29667_length_972_cov_16.880517_g18097_i0
984	NODE_32429_length_874_cov_69.897714_g18297_i2
985	NODE_38030_length_695_cov_62.429448_g23900_i0
986	NODE_48023_length_434_cov_15.442455_g32827_i0
987	NODE_734_length_4312_cov_47.289061_g487_i0
988	NODE_47348_length_448_cov_13.602469_g32159_i0
989	NODE_31987_length_889_cov_73.729314_g14052_i2
990	NODE_34747_length_795_cov_102.614362_g5258_i4
991	NODE_26788_length_1083_cov_16.191346_g16329_i0
992	NODE_4132_length_2768_cov_43.366972_g2364_i1
993	NODE_36147_length_751_cov_48.912429_g22479_i0
994	NODE_12016_length_1851_cov_19.866150_g7559_i0
995	NODE_3841_length_2835_cov_31.006089_g2481_i0
996	NODE_20334_length_1363_cov_8.845455_g12518_i0
997	NODE_11721_length_1872_cov_10.588300_g7381_i0
998	NODE_41713_length_589_cov_11.787546_g26869_i0
999	NODE_22188_length_1278_cov_27.102024_g8319_i1
1000	NODE_33349_length_844_cov_24.847690_g19547_i2
1001	NODE_60297_length_265_cov_4.234234_g45087_i0
1002	NODE_18096_length_1478_cov_19.016725_g11181_i0
1003	NODE_18527_length_1455_cov_15.800283_g11442_i0
1004	NODE_28265_length_1025_cov_11.623218_g17217_i0
1005	NODE_6390_length_2389_cov_14.181159_g4098_i0
1006	NODE_41778_length_587_cov_19.380515_g26927_i0
1007	NODE_25464_length_1136_cov_95.182068_g8509_i2
1008	NODE_32631_length_868_cov_7.718788_g20008_i0
1009	NODE_22164_length_1279_cov_11.719256_g13606_i0
1010	NODE_50353_length_388_cov_58.084058_g35147_i0
1011	NODE_12918_length_1786_cov_27.857143_g7233_i1
1012	NODE_54655_length_323_cov_20.103571_g39445_i0
1013	NODE_15642_length_1612_cov_24.912683_g9722_i0
1014	NODE_37254_length_719_cov_25.360947_g23314_i0
1015	NODE_55996_length_307_cov_10.950758_g40786_i0
1016	NODE_46181_length_476_cov_3.655889_g31009_i0
1017	NODE_29194_length_991_cov_47.844937_g16739_i1
1018	NODE_31673_length_900_cov_18.436406_g19377_i0
1019	NODE_1861_length_3480_cov_18.970323_g1137_i1
1020	NODE_97368_length_143_cov_4.480000_g82158_i0
1021	NODE_18047_length_1481_cov_15.869958_g11163_i0
1022	NODE_78664_length_175_cov_3.045455_g63454_i0
1023	NODE_42077_length_579_cov_11.337687_g27182_i0
1024	NODE_9018_length_2096_cov_12.114467_g5725_i0
1025	NODE_27745_length_1046_cov_27.374875_g14773_i1
1026	NODE_92299_length_149_cov_2.047170_g77089_i0
1027	NODE_1212_length_3870_cov_9.305461_g803_i0
1028	NODE_47388_length_447_cov_10.002475_g32199_i0
1029	NODE_22033_length_1286_cov_20.971038_g12328_i1
1030	NODE_11224_length_1909_cov_24.305466_g7079_i0
1031	NODE_10216_length_1989_cov_30.063207_g5551_i1
1032	NODE_31040_length_923_cov_30.164773_g2737_i1
1033	NODE_33743_length_830_cov_36.641677_g1302_i3
1034	NODE_46001_length_480_cov_11.187643_g30832_i0
1035	NODE_43851_length_533_cov_29.238776_g28783_i0
1036	NODE_20655_length_1346_cov_16.737529_g12702_i0
1037	NODE_9969_length_2010_cov_51.899847_g6304_i0
1038	NODE_20320_length_1363_cov_38.761364_g12499_i1
1039	NODE_35048_length_786_cov_10.293405_g21670_i0
1040	NODE_36317_length_746_cov_33.179232_g20304_i3
1041	NODE_32311_length_878_cov_29.998802_g19739_i1
1042	NODE_26121_length_1109_cov_18.033771_g15946_i0
1043	NODE_32914_length_858_cov_36.804908_g19862_i1
1044	NODE_24595_length_1173_cov_8.624779_g15013_i0
1045	NODE_26577_length_1092_cov_17.647283_g16212_i0
1046	NODE_16182_length_1581_cov_29.989597_g10055_i0
1047	NODE_42363_length_571_cov_126.687500_g27425_i0
1048	NODE_53089_length_344_cov_32.913621_g37879_i0
1049	NODE_28764_length_1006_cov_10.820353_g17526_i0
1050	NODE_698_length_4375_cov_15.092567_g108_i1
1051	NODE_20131_length_1373_cov_10.744361_g12399_i0
1052	NODE_33194_length_849_cov_21.378412_g20386_i0
1053	NODE_14098_length_1708_cov_12.284685_g8796_i0
1054	NODE_68117_length_214_cov_3.146199_g52907_i0
1055	NODE_57681_length_289_cov_11.873984_g42471_i0
1056	NODE_23477_length_1221_cov_17.882852_g14341_i0
1057	NODE_58280_length_283_cov_9.033333_g43070_i0
1058	NODE_31656_length_901_cov_6.167832_g19363_i0
1059	NODE_22447_length_1267_cov_8.248366_g13762_i0
1060	NODE_16715_length_1553_cov_17.453642_g10391_i0
1061	NODE_19504_length_1404_cov_21.371051_g12019_i0
1062	NODE_9739_length_2030_cov_24.155511_g6169_i0
1063	NODE_26117_length_1109_cov_40.896811_g15943_i0
1064	NODE_46300_length_473_cov_6.872093_g31128_i0
1065	NODE_29545_length_978_cov_7.945455_g18016_i0
1066	NODE_1934_length_3445_cov_61.320400_g1261_i0
1067	NODE_26273_length_1103_cov_17.354717_g16044_i0
1068	NODE_43119_length_551_cov_178.653543_g553_i8
1069	NODE_42803_length_559_cov_10.011628_g27823_i0
1070	NODE_31838_length_894_cov_20.561692_g18060_i1
1071	NODE_26438_length_1097_cov_14.559772_g16139_i0
1072	NODE_6386_length_2389_cov_27.525575_g3698_i1
1073	NODE_38828_length_672_cov_13.907790_g24509_i0
1074	NODE_14728_length_1664_cov_23.118445_g9188_i0
1075	NODE_97825_length_140_cov_2.412371_g82615_i0
1076	NODE_5628_length_2496_cov_26.250713_g3619_i0
1077	NODE_11264_length_1906_cov_26.734836_g6853_i1
1078	NODE_20068_length_1376_cov_15.483121_g12359_i0
1079	NODE_49901_length_396_cov_10.968839_g34698_i0
1080	NODE_29895_length_963_cov_25.502174_g18245_i0
1081	NODE_29541_length_978_cov_17.051337_g18014_i0
1082	NODE_37223_length_720_cov_20.638109_g4785_i2
1083	NODE_4754_length_2638_cov_11.643931_g3059_i0
1084	NODE_38514_length_681_cov_53.048589_g24261_i0
1085	NODE_38520_length_681_cov_28.299373_g24266_i0
1086	NODE_37517_length_711_cov_51.550898_g20767_i1
1087	NODE_25452_length_1137_cov_21.762340_g15546_i0
1088	NODE_38084_length_694_cov_9.227343_g23937_i0
1089	NODE_22679_length_1257_cov_8.460461_g13888_i0
1090	NODE_33291_length_846_cov_43.633873_g20460_i0
1091	NODE_40951_length_611_cov_18.403169_g19002_i1
1092	NODE_66431_length_223_cov_4.011111_g51221_i0
1093	NODE_40212_length_632_cov_31.269949_g24125_i2
1094	NODE_20534_length_1352_cov_35.140565_g12636_i0
1095	NODE_34548_length_802_cov_253.154150_g20787_i1
1096	NODE_9985_length_2009_cov_17.555443_g6315_i0
1097	NODE_24752_length_1166_cov_13.078362_g15111_i0
1098	NODE_41533_length_594_cov_14.535390_g26720_i0
1099	NODE_45418_length_494_cov_8.769401_g30267_i0
1100	NODE_31803_length_895_cov_296.846244_g62_i11
1101	NODE_36496_length_741_cov_34.220630_g22729_i0
1102	NODE_38004_length_696_cov_16.621746_g22123_i1
1103	NODE_7283_length_2279_cov_13.812612_g3085_i1
1104	NODE_28294_length_1024_cov_8.218145_g17232_i0
1105	NODE_97237_length_144_cov_8.128713_g82027_i0
1106	NODE_4643_length_2659_cov_22.351300_g2989_i0
1107	NODE_18676_length_1447_cov_14.224359_g11540_i0
1108	NODE_37873_length_700_cov_15.321157_g23780_i0
1109	NODE_10767_length_1947_cov_13.061975_g6784_i0
1110	NODE_37934_length_698_cov_9.741985_g23826_i0
1111	NODE_17172_length_1528_cov_29.590572_g4367_i1
1112	NODE_33292_length_846_cov_35.767123_g20304_i1
1113	NODE_29452_length_982_cov_8.140575_g17960_i0
1114	NODE_24284_length_1185_cov_11.683888_g14826_i0
1115	NODE_14505_length_1680_cov_14.671961_g4772_i1
1116	NODE_60922_length_260_cov_8.608295_g45712_i0
1117	NODE_12180_length_1840_cov_10.329438_g7654_i0
1118	NODE_67312_length_218_cov_9.280000_g52102_i0
1119	NODE_22427_length_1267_cov_148.176471_g13755_i0
1120	NODE_24622_length_1172_cov_17.022143_g15031_i0
1121	NODE_26182_length_1107_cov_5.886278_g15984_i0
1122	NODE_68975_length_210_cov_7.299401_g53765_i0
1123	NODE_11508_length_1887_cov_11.407267_g7257_i0
1124	NODE_14548_length_1677_cov_13.855569_g9065_i0
1125	NODE_39085_length_664_cov_12.529791_g24246_i1
1126	NODE_48067_length_433_cov_19.138462_g32870_i0
1127	NODE_24660_length_1170_cov_21.391304_g10974_i1
1128	NODE_10750_length_1948_cov_14.306037_g6774_i0
1129	NODE_36959_length_727_cov_14.271930_g23086_i0
1130	NODE_98241_length_137_cov_2.053191_g83031_i0
1131	NODE_40786_length_616_cov_44.923211_g26085_i0
1132	NODE_26404_length_1098_cov_44.883412_g6896_i1
1133	NODE_26151_length_1108_cov_15.516432_g15966_i0
1134	NODE_54419_length_326_cov_4.678445_g39209_i0
1135	NODE_41057_length_608_cov_52.240708_g26308_i0
1136	NODE_8491_length_2147_cov_17.719582_g4521_i1
1137	NODE_55860_length_309_cov_1.902256_g40650_i0
1138	NODE_22680_length_1257_cov_7.374794_g13889_i0
1139	NODE_10370_length_1977_cov_8.682006_g6543_i0
1140	NODE_3376_length_2947_cov_27.757231_g2177_i0
1141	NODE_46041_length_479_cov_15.172018_g30871_i0
1142	NODE_35049_length_786_cov_9.995962_g21671_i0
1143	NODE_28092_length_1032_cov_126.841254_g2131_i6
1144	NODE_31039_length_923_cov_30.679545_g18966_i0
1145	NODE_23598_length_1216_cov_23.416027_g7368_i2
1146	NODE_15781_length_1605_cov_8.857234_g9807_i0
1147	NODE_68382_length_213_cov_2.117647_g53172_i0
1148	NODE_75225_length_186_cov_1.573427_g60015_i0
1149	NODE_46211_length_475_cov_11.532407_g31039_i0
1150	NODE_17174_length_1528_cov_18.124579_g10124_i1
1151	NODE_38977_length_667_cov_155.211538_g24235_i1
1152	NODE_19248_length_1417_cov_15.796215_g11876_i0
1153	NODE_15065_length_1644_cov_15.465334_g9393_i0
1154	NODE_54829_length_321_cov_22.327338_g39619_i0
1155	NODE_11178_length_1913_cov_8.879144_g7051_i0
1156	NODE_6170_length_2419_cov_12.128788_g3954_i0
1157	NODE_1925_length_3449_cov_23.977980_g1210_i1
1158	NODE_23645_length_1214_cov_14.473100_g14434_i0
1159	NODE_75078_length_187_cov_0.861111_g59868_i0
1160	NODE_25338_length_1142_cov_13.030027_g15472_i0
1161	NODE_32535_length_871_cov_11.957729_g19942_i0
1162	NODE_41336_length_600_cov_52.025135_g6993_i2
1163	NODE_18565_length_1453_cov_14.704965_g11463_i0
1164	NODE_31915_length_892_cov_8.797409_g19526_i0
1165	NODE_5654_length_2492_cov_18.528787_g3635_i0
1166	NODE_5265_length_2551_cov_14.435407_g3365_i0
1167	NODE_23459_length_1222_cov_9.467345_g14331_i0
1168	NODE_3580_length_2892_cov_13.666199_g2301_i0
1169	NODE_17131_length_1531_cov_13.779570_g10625_i0
1170	NODE_38657_length_677_cov_32.250789_g7035_i4
1171	NODE_29045_length_996_cov_60.161595_g17702_i0
1172	NODE_31285_length_914_cov_8.859931_g19110_i0
1173	NODE_50238_length_390_cov_9.809798_g35032_i0
1174	NODE_15722_length_1608_cov_12.852396_g9775_i0
1175	NODE_23695_length_1212_cov_14.644996_g14468_i0
1176	NODE_5925_length_2452_cov_47.103362_g2697_i1
1177	NODE_28780_length_1005_cov_127.953222_g8543_i3
1178	NODE_18538_length_1454_cov_146.373494_g8627_i1
1179	NODE_22253_length_1275_cov_13.986201_g11369_i1
1180	NODE_15908_length_1598_cov_8.244373_g9879_i0
1181	NODE_49655_length_401_cov_5.541899_g34452_i0
1182	NODE_25140_length_1150_cov_17.822945_g751_i7
1183	NODE_3766_length_2852_cov_21.250623_g2428_i0
1184	NODE_12457_length_1819_cov_8.790541_g7819_i0
1185	NODE_14333_length_1692_cov_7.239539_g8930_i0
1186	NODE_39734_length_645_cov_10.950166_g25227_i0
1187	NODE_33511_length_838_cov_27.929560_g11525_i1
1188	NODE_44700_length_512_cov_302.339019_g22473_i4
1189	NODE_38416_length_684_cov_25.388456_g20514_i3
1190	NODE_23207_length_1233_cov_15.484034_g14192_i0
1191	NODE_26488_length_1095_cov_12.820342_g16166_i0
1192	NODE_25816_length_1122_cov_11.351251_g15765_i0
1193	NODE_20965_length_1332_cov_16.559348_g12887_i0
1194	NODE_8282_length_2169_cov_13.199436_g5255_i0
1195	NODE_14660_length_1669_cov_16.705412_g9144_i0
1196	NODE_22357_length_1270_cov_30.343113_g9509_i1
1197	NODE_28499_length_1016_cov_8.016444_g17360_i0
1198	NODE_9872_length_2019_cov_11.808198_g6240_i0
1199	NODE_47686_length_441_cov_12.994975_g32494_i0
1200	NODE_16296_length_1575_cov_18.049608_g10124_i0
1201	NODE_33716_length_831_cov_11.077411_g20727_i0
1202	NODE_11507_length_1887_cov_11.483731_g7256_i0
1203	NODE_17657_length_1502_cov_69.998629_g9376_i1
1204	NODE_50787_length_381_cov_3.088757_g35580_i0
1205	NODE_20563_length_1351_cov_20.824159_g12657_i0
1206	NODE_13404_length_1753_cov_7.661988_g8379_i0
1207	NODE_23662_length_1213_cov_19.203419_g3186_i1
1208	NODE_27590_length_1053_cov_13.084158_g16810_i0
1209	NODE_13470_length_1748_cov_38.373607_g2390_i1
1210	NODE_21819_length_1295_cov_10.068690_g13392_i0
1211	NODE_24901_length_1160_cov_7.058192_g15211_i0
1212	NODE_97597_length_142_cov_2.171717_g82387_i0
1213	NODE_41194_length_604_cov_57.367201_g26426_i0
1214	NODE_29657_length_973_cov_8.305376_g18091_i0
1215	NODE_96300_length_145_cov_2.029412_g81090_i0
1216	NODE_39617_length_649_cov_5.572607_g25133_i0
1217	NODE_29344_length_986_cov_7.505832_g17894_i0
1218	NODE_12097_length_1846_cov_23.509706_g7604_i0
1219	NODE_33901_length_825_cov_10.173913_g20854_i0
1220	NODE_26415_length_1098_cov_13.242654_g16124_i0
1221	NODE_1665_length_3588_cov_12.196333_g913_i1
1222	NODE_85844_length_160_cov_1.111111_g70634_i0
1223	NODE_9274_length_2070_cov_31.068574_g2240_i4
1224	NODE_29006_length_998_cov_8.527749_g17676_i0
1225	NODE_48021_length_434_cov_29.217391_g32825_i0
1226	NODE_5188_length_2563_cov_7.699603_g3323_i0
1227	NODE_13534_length_1744_cov_23.804233_g8049_i1
1228	NODE_2183_length_3350_cov_24.243725_g1409_i1
1229	NODE_47073_length_454_cov_9.866180_g31890_i0
1230	NODE_7108_length_2300_cov_10.376163_g4545_i0
1231	NODE_8118_length_2187_cov_11.180037_g5148_i0
1232	NODE_39547_length_651_cov_13.284539_g25078_i0
1233	NODE_919_length_4109_cov_19.639695_g582_i1
1234	NODE_24424_length_1179_cov_31.401408_g14918_i0
1235	NODE_12225_length_1836_cov_8.881762_g7679_i0
1236	NODE_37576_length_709_cov_8.042042_g23555_i0
1237	NODE_41262_length_602_cov_22.277281_g8712_i1
1238	NODE_58062_length_285_cov_7.161157_g42852_i0
1239	NODE_47442_length_446_cov_11.017370_g32253_i0
1240	NODE_64612_length_234_cov_4.167539_g49402_i0
1241	NODE_37102_length_723_cov_17.236765_g21878_i1
1242	NODE_23831_length_1205_cov_44.376936_g14545_i0
1243	NODE_36582_length_739_cov_24.204023_g20514_i2
1244	NODE_49264_length_408_cov_9.808219_g34061_i0
1245	NODE_36515_length_741_cov_5.207736_g22742_i0
1246	NODE_19085_length_1425_cov_8.252533_g11787_i0
1247	NODE_4460_length_2700_cov_8.911554_g2878_i0
1248	NODE_32187_length_882_cov_38.237187_g3541_i8
1249	NODE_13102_length_1775_cov_7.457275_g8187_i0
1250	NODE_11909_length_1858_cov_7.292011_g7491_i0
1251	NODE_28316_length_1023_cov_16.874490_g17250_i0
1252	NODE_76054_length_183_cov_9.464286_g60844_i0
1253	NODE_30473_length_941_cov_35.569042_g4842_i1
1254	NODE_82402_length_166_cov_8.024390_g67192_i0
1255	NODE_8336_length_2163_cov_36.095283_g5287_i0
1256	NODE_41415_length_598_cov_5.596396_g26614_i0
1257	NODE_38719_length_675_cov_37.450949_g14931_i3
1258	NODE_11015_length_1927_cov_7.684183_g6944_i0
1259	NODE_48676_length_420_cov_6.811671_g33477_i0
1260	NODE_27007_length_1075_cov_11.456395_g16456_i0
1261	NODE_22359_length_1270_cov_27.971475_g1965_i2
1262	NODE_23038_length_1240_cov_6.010025_g14092_i0
1263	NODE_10277_length_1984_cov_8.298300_g6485_i0
1264	NODE_17308_length_1521_cov_8.179296_g10730_i0
1265	NODE_33384_length_843_cov_18.411250_g20514_i0
1266	NODE_44967_length_505_cov_12.155844_g29831_i0
