	x
981	NODE_12826_length_1792_cov_7.029731_g8037_i0
982	NODE_28499_length_1016_cov_8.016444_g17360_i0
983	NODE_7823_length_2219_cov_80.922794_g4267_i1
984	NODE_41814_length_586_cov_22.226519_g26959_i0
985	NODE_98241_length_137_cov_2.053191_g83031_i0
986	NODE_6729_length_2347_cov_21.801215_g4303_i0
987	NODE_40212_length_632_cov_31.269949_g24125_i2
988	NODE_45488_length_492_cov_117.211581_g28673_i1
989	NODE_13707_length_1732_cov_27.396684_g8559_i0
990	NODE_20806_length_1339_cov_143.337963_g12793_i0
991	NODE_37254_length_719_cov_25.360947_g23314_i0
992	NODE_30790_length_931_cov_35.409910_g18813_i0
993	NODE_21943_length_1290_cov_26.625501_g13470_i0
994	NODE_10260_length_1985_cov_29.588054_g6473_i0
995	NODE_13090_length_1775_cov_27.775982_g8178_i0
996	NODE_15065_length_1644_cov_15.465334_g9393_i0
997	NODE_38713_length_675_cov_210.098101_g24417_i0
998	NODE_4643_length_2659_cov_22.351300_g2989_i0
999	NODE_16794_length_1548_cov_33.394020_g9260_i1
1000	NODE_8287_length_2168_cov_115.904941_g5258_i0
1001	NODE_31943_length_891_cov_30.341981_g19546_i0
1002	NODE_24028_length_1195_cov_13.297743_g14678_i0
1003	NODE_28754_length_1006_cov_29.099688_g17521_i0
1004	NODE_37068_length_724_cov_24.770925_g23177_i0
1005	NODE_18626_length_1450_cov_13.775409_g11502_i0
1006	NODE_35048_length_786_cov_10.293405_g21670_i0
1007	NODE_23361_length_1226_cov_63.482671_g12824_i1
1008	NODE_34747_length_795_cov_102.614362_g5258_i4
1009	NODE_42627_length_564_cov_102.132438_g27660_i0
1010	NODE_48931_length_415_cov_24.798387_g33732_i0
1011	NODE_11178_length_1913_cov_8.879144_g7051_i0
1012	NODE_48426_length_425_cov_15.683246_g33228_i0
1013	NODE_14505_length_1680_cov_14.671961_g4772_i1
1014	NODE_40589_length_622_cov_3.730570_g25927_i0
1015	NODE_66431_length_223_cov_4.011111_g51221_i0
1016	NODE_22447_length_1267_cov_8.248366_g13762_i0
1017	NODE_46300_length_473_cov_6.872093_g31128_i0
1018	NODE_53228_length_342_cov_7.193980_g38018_i0
1019	NODE_29545_length_978_cov_7.945455_g18016_i0
1020	NODE_22648_length_1258_cov_33.658436_g13868_i0
1021	NODE_13102_length_1775_cov_7.457275_g8187_i0
1022	NODE_43367_length_545_cov_22.844622_g8476_i3
1023	NODE_20341_length_1362_cov_41.314632_g11251_i1
1024	NODE_32775_length_863_cov_16.707317_g20098_i0
1025	NODE_42533_length_567_cov_48.984733_g27580_i0
1026	NODE_19866_length_1386_cov_58.701415_g12238_i0
1027	NODE_15600_length_1614_cov_127.796308_g9696_i0
1028	NODE_34292_length_811_cov_81.484375_g21134_i0
1029	NODE_18047_length_1481_cov_15.869958_g11163_i0
1030	NODE_15917_length_1597_cov_35.827542_g9674_i1
1031	NODE_78664_length_175_cov_3.045455_g63454_i0
1032	NODE_94345_length_147_cov_1.798077_g79135_i0
1033	NODE_17799_length_1494_cov_26.132323_g11014_i0
1034	NODE_36841_length_731_cov_31.633721_g23001_i0
1035	NODE_19282_length_1415_cov_16.301749_g11894_i0
1036	NODE_19244_length_1417_cov_28.455604_g6704_i2
1037	NODE_25577_length_1131_cov_34.927390_g15616_i0
1038	NODE_20503_length_1354_cov_10.897788_g12619_i0
1039	NODE_23829_length_1205_cov_57.965577_g10716_i1
1040	NODE_29643_length_973_cov_22.311828_g18082_i0
1041	NODE_9049_length_2093_cov_62.049756_g4566_i2
1042	NODE_33292_length_846_cov_35.767123_g20304_i1
1043	NODE_16237_length_1578_cov_45.280130_g8457_i1
1044	NODE_17195_length_1527_cov_15.583558_g8997_i1
1045	NODE_42366_length_571_cov_60.464015_g27428_i0
1046	NODE_24767_length_1165_cov_23.655971_g15124_i0
1047	NODE_31656_length_901_cov_6.167832_g19363_i0
1048	NODE_33349_length_844_cov_24.847690_g19547_i2
1049	NODE_27430_length_1058_cov_71.853202_g16207_i1
1050	NODE_32914_length_858_cov_36.804908_g19862_i1
1051	NODE_28819_length_1004_cov_43.198751_g17563_i0
1052	NODE_34515_length_803_cov_50.468421_g18228_i2
1053	NODE_17418_length_1515_cov_13.283288_g10788_i0
1054	NODE_15734_length_1607_cov_127.627238_g9696_i1
1055	NODE_49704_length_400_cov_32.532213_g34501_i0
1056	NODE_38623_length_678_cov_110.081890_g23838_i1
1057	NODE_39085_length_664_cov_12.529791_g24246_i1
1058	NODE_9291_length_2068_cov_332.052346_g5780_i1
1059	NODE_9751_length_2029_cov_33.963243_g6173_i0
1060	NODE_37077_length_724_cov_6.870778_g23185_i0
1061	NODE_23589_length_1216_cov_74.034101_g14225_i1
1062	NODE_10621_length_1957_cov_53.882445_g3349_i5
1063	NODE_1833_length_3494_cov_19.889018_g1197_i0
1064	NODE_22005_length_1287_cov_21.180868_g13511_i0
1065	NODE_13164_length_1770_cov_20.330631_g8221_i0
1066	NODE_13938_length_1717_cov_41.013142_g8697_i0
1067	NODE_11508_length_1887_cov_11.407267_g7257_i0
1068	NODE_48467_length_424_cov_14.186352_g33269_i0
1069	NODE_40399_length_627_cov_21.333904_g25765_i0
1070	NODE_46782_length_461_cov_12.222488_g31605_i0
1071	NODE_34198_length_815_cov_12.625648_g21070_i0
1072	NODE_3956_length_2809_cov_17.881779_g2553_i0
1073	NODE_17716_length_1499_cov_9.642857_g10963_i0
1074	NODE_97368_length_143_cov_4.480000_g82158_i0
1075	NODE_65109_length_231_cov_22.526596_g49899_i0
1076	NODE_43003_length_554_cov_34.684932_g28002_i0
1077	NODE_8632_length_2132_cov_104.963140_g5479_i0
1078	NODE_4174_length_2759_cov_45.262518_g2697_i0
1079	NODE_3831_length_2837_cov_17.329993_g2474_i0
1080	NODE_21202_length_1321_cov_23.137715_g13026_i0
1081	NODE_29847_length_965_cov_19.006508_g13098_i1
1082	NODE_6386_length_2389_cov_27.525575_g3698_i1
1083	NODE_42802_length_559_cov_10.395349_g27822_i0
1084	NODE_22934_length_1244_cov_31.261449_g14031_i0
1085	NODE_40135_length_634_cov_27.081218_g25548_i0
1086	NODE_44959_length_505_cov_23.562771_g29823_i0
1087	NODE_18030_length_1482_cov_21.165393_g7160_i1
1088	NODE_10881_length_1937_cov_12.877508_g6857_i0
1089	NODE_8491_length_2147_cov_17.719582_g4521_i1
1090	NODE_16078_length_1588_cov_13.937864_g9983_i0
1091	NODE_32052_length_887_cov_31.806872_g19611_i0
1092	NODE_17172_length_1528_cov_29.590572_g4367_i1
1093	NODE_25011_length_1155_cov_26.218525_g15271_i0
1094	NODE_35698_length_765_cov_33.256233_g22142_i0
1095	NODE_26151_length_1108_cov_15.516432_g15966_i0
1096	NODE_35464_length_773_cov_14.180822_g21977_i0
1097	NODE_33291_length_846_cov_43.633873_g20460_i0
1098	NODE_11993_length_1853_cov_8.440331_g7547_i0
1099	NODE_29496_length_980_cov_18.026681_g17988_i0
1100	NODE_43325_length_546_cov_22.188867_g7829_i2
1101	NODE_37489_length_712_cov_25.047833_g23491_i0
1102	NODE_35650_length_767_cov_9.089779_g22110_i0
1103	NODE_11264_length_1906_cov_26.734836_g6853_i1
1104	NODE_24524_length_1175_cov_24.325972_g11017_i1
1105	NODE_54493_length_325_cov_7.602837_g39283_i0
1106	NODE_58814_length_278_cov_4.582979_g43604_i0
1107	NODE_46822_length_460_cov_24.146283_g31644_i0
1108	NODE_25940_length_1117_cov_15.206704_g15841_i0
1109	NODE_34402_length_807_cov_21.020942_g21201_i0
1110	NODE_44877_length_507_cov_21.668103_g29742_i0
1111	NODE_23459_length_1222_cov_9.467345_g14331_i0
1112	NODE_41713_length_589_cov_11.787546_g26869_i0
1113	NODE_20135_length_1373_cov_7.405263_g12403_i0
1114	NODE_46211_length_475_cov_11.532407_g31039_i0
1115	NODE_9739_length_2030_cov_24.155511_g6169_i0
1116	NODE_42077_length_579_cov_11.337687_g27182_i0
1117	NODE_8264_length_2170_cov_70.627174_g5244_i0
1118	NODE_16182_length_1581_cov_29.989597_g10055_i0
1119	NODE_25699_length_1126_cov_29.221607_g15690_i0
1120	NODE_25491_length_1135_cov_22.185897_g15569_i0
1121	NODE_9209_length_2077_cov_8.116519_g5843_i0
1122	NODE_17131_length_1531_cov_13.779570_g10625_i0
1123	NODE_4990_length_2598_cov_14.407045_g3202_i0
1124	NODE_18688_length_1446_cov_22.756949_g11548_i0
1125	NODE_24150_length_1190_cov_24.915432_g14743_i0
1126	NODE_3580_length_2892_cov_13.666199_g2301_i0
1127	NODE_46001_length_480_cov_11.187643_g30832_i0
1128	NODE_18563_length_1453_cov_26.936170_g11462_i0
1129	NODE_16711_length_1553_cov_33.375497_g10388_i0
1130	NODE_8282_length_2169_cov_13.199436_g5255_i0
1131	NODE_12760_length_1795_cov_79.219749_g151_i12
1132	NODE_2183_length_3350_cov_24.243725_g1409_i1
1133	NODE_6957_length_2316_cov_55.677519_g4445_i0
1134	NODE_26121_length_1109_cov_18.033771_g15946_i0
1135	NODE_4068_length_2780_cov_13.423822_g2628_i0
1136	NODE_54183_length_329_cov_10.139860_g38973_i0
1137	NODE_55996_length_307_cov_10.950758_g40786_i0
1138	NODE_18936_length_1433_cov_22.559712_g11701_i0
1139	NODE_20131_length_1373_cov_10.744361_g12399_i0
1140	NODE_37228_length_720_cov_13.050222_g23295_i0
1141	NODE_23695_length_1212_cov_14.644996_g14468_i0
1142	NODE_24096_length_1192_cov_27.570931_g7368_i3
1143	NODE_24851_length_1162_cov_15.485255_g4748_i1
1144	NODE_33901_length_825_cov_10.173913_g20854_i0
1145	NODE_33980_length_822_cov_13.286264_g20911_i0
1146	NODE_4011_length_2795_cov_24.979288_g2565_i1
1147	NODE_15232_length_1636_cov_15.879473_g9485_i0
1148	NODE_78313_length_176_cov_3.428571_g63103_i0
1149	NODE_34106_length_818_cov_6.494194_g21002_i0
1150	NODE_47076_length_454_cov_7.540146_g31893_i0
1151	NODE_13404_length_1753_cov_7.661988_g8379_i0
1152	NODE_36620_length_738_cov_41.923741_g22828_i0
1153	NODE_35379_length_775_cov_36.390710_g21916_i0
1154	NODE_40951_length_611_cov_18.403169_g19002_i1
1155	NODE_48986_length_414_cov_3.924528_g33786_i0
1156	NODE_25234_length_1146_cov_11.106981_g14284_i1
1157	NODE_16817_length_1547_cov_14.345080_g9533_i1
1158	NODE_14558_length_1676_cov_23.275566_g9072_i0
1159	NODE_10277_length_1984_cov_8.298300_g6485_i0
1160	NODE_22680_length_1257_cov_7.374794_g13889_i0
1161	NODE_43363_length_545_cov_32.035857_g24125_i3
1162	NODE_28102_length_1032_cov_17.256825_g7312_i2
1163	NODE_23130_length_1236_cov_33.089690_g14147_i0
1164	NODE_4858_length_2619_cov_14.715839_g3121_i0
1165	NODE_22652_length_1258_cov_26.046091_g12815_i1
1166	NODE_39817_length_643_cov_14.920000_g25295_i0
1167	NODE_20068_length_1376_cov_15.483121_g12359_i0
1168	NODE_8797_length_2116_cov_10.953208_g5580_i0
1169	NODE_28599_length_1012_cov_38.268318_g17423_i0
1170	NODE_18362_length_1463_cov_13.354930_g11339_i0
1171	NODE_6344_length_2395_cov_66.267007_g4061_i0
1172	NODE_20320_length_1363_cov_38.761364_g12499_i1
1173	NODE_12391_length_1824_cov_29.583942_g6687_i1
1174	NODE_29452_length_982_cov_8.140575_g17960_i0
1175	NODE_68382_length_213_cov_2.117647_g53172_i0
1176	NODE_47100_length_453_cov_93.090244_g18418_i4
1177	NODE_39327_length_657_cov_19.014658_g24900_i0
1178	NODE_20063_length_1376_cov_25.045761_g6528_i1
1179	NODE_26273_length_1103_cov_17.354717_g16044_i0
1180	NODE_33716_length_831_cov_11.077411_g20727_i0
1181	NODE_36317_length_746_cov_33.179232_g20304_i3
1182	NODE_25140_length_1150_cov_17.822945_g751_i7
1183	NODE_37545_length_710_cov_19.661169_g23535_i0
1184	NODE_37587_length_708_cov_109.739850_g13614_i2
1185	NODE_14642_length_1670_cov_16.391518_g9131_i0
1186	NODE_1509_length_3677_cov_15.751789_g997_i0
1187	NODE_19248_length_1417_cov_15.796215_g11876_i0
1188	NODE_23979_length_1197_cov_24.876083_g14645_i0
1189	NODE_24622_length_1172_cov_17.022143_g15031_i0
1190	NODE_14011_length_1713_cov_13.777246_g8738_i0
1191	NODE_49417_length_405_cov_78.361878_g34214_i0
1192	NODE_97597_length_142_cov_2.171717_g82387_i0
1193	NODE_5654_length_2492_cov_18.528787_g3635_i0
1194	NODE_31970_length_890_cov_21.218418_g8197_i1
1195	NODE_38977_length_667_cov_155.211538_g24235_i1
1196	NODE_11135_length_1916_cov_16.216231_g7024_i0
1197	NODE_18527_length_1455_cov_15.800283_g11442_i0
1198	NODE_35049_length_786_cov_9.995962_g21671_i0
1199	NODE_22427_length_1267_cov_148.176471_g13755_i0
1200	NODE_23298_length_1229_cov_13.981450_g14242_i0
1201	NODE_98217_length_137_cov_2.244681_g83007_i0
1202	NODE_18133_length_1476_cov_34.840195_g133_i1
1203	NODE_7370_length_2268_cov_13.564944_g4713_i0
1204	NODE_28494_length_1016_cov_13.420349_g17358_i0
1205	NODE_28862_length_1003_cov_6.816667_g17588_i0
1206	NODE_23187_length_1234_cov_22.607893_g14178_i0
1207	NODE_13921_length_1718_cov_9.968358_g8687_i0
1208	NODE_12004_length_1852_cov_10.204533_g7552_i0
1209	NODE_69141_length_210_cov_1.239521_g53931_i0
1210	NODE_54829_length_321_cov_22.327338_g39619_i0
1211	NODE_18676_length_1447_cov_14.224359_g11540_i0
1212	NODE_702_length_4368_cov_17.958613_g469_i0
1213	NODE_12306_length_1830_cov_9.304421_g7725_i0
1214	NODE_29276_length_988_cov_39.552381_g17851_i0
1215	NODE_37223_length_720_cov_20.638109_g4785_i2
1216	NODE_4754_length_2638_cov_11.643931_g3059_i0
1217	NODE_15404_length_1627_cov_9.170455_g9585_i0
1218	NODE_35394_length_775_cov_10.135246_g21927_i0
1219	NODE_13004_length_1781_cov_21.962025_g3985_i2
1220	NODE_8228_length_2175_cov_11.317542_g5221_i0
1221	NODE_10928_length_1934_cov_18.742464_g6887_i0
1222	NODE_11224_length_1909_cov_24.305466_g7079_i0
1223	NODE_14214_length_1700_cov_12.053712_g8855_i0
1224	NODE_25539_length_1133_cov_9.852294_g15595_i0
1225	NODE_31285_length_914_cov_8.859931_g19110_i0
1226	NODE_4460_length_2700_cov_8.911554_g2878_i0
1227	NODE_7108_length_2300_cov_10.376163_g4545_i0
1228	NODE_12918_length_1786_cov_27.857143_g7233_i1
1229	NODE_50538_length_385_cov_13.991228_g35331_i0
1230	NODE_29667_length_972_cov_16.880517_g18097_i0
1231	NODE_1665_length_3588_cov_12.196333_g913_i1
1232	NODE_47388_length_447_cov_10.002475_g32199_i0
1233	NODE_54905_length_320_cov_9.469314_g39695_i0
1234	NODE_9742_length_2030_cov_16.788123_g5971_i1
1235	NODE_75078_length_187_cov_0.861111_g59868_i0
1236	NODE_21404_length_1313_cov_10.672441_g13142_i0
1237	NODE_7283_length_2279_cov_13.812612_g3085_i1
1238	NODE_29657_length_973_cov_8.305376_g18091_i0
1239	NODE_39727_length_645_cov_16.181063_g25223_i0
1240	NODE_6552_length_2370_cov_25.081220_g4196_i0
1241	NODE_38532_length_681_cov_7.503135_g24275_i0
1242	NODE_25456_length_1137_cov_8.439671_g15550_i0
1243	NODE_33511_length_838_cov_27.929560_g11525_i1
1244	NODE_10979_length_1930_cov_10.717541_g6921_i0
1245	NODE_6829_length_2333_cov_21.836245_g4367_i0
1246	NODE_21339_length_1316_cov_6.713276_g13103_i0
1247	NODE_5700_length_2484_cov_16.609586_g3667_i0
1248	NODE_28855_length_1003_cov_15.040625_g17584_i0
1249	NODE_15781_length_1605_cov_8.857234_g9807_i0
1250	NODE_9872_length_2019_cov_11.808198_g6240_i0
1251	NODE_48421_length_425_cov_37.410995_g33223_i0
1252	NODE_98457_length_132_cov_4.359551_g83247_i0
1253	NODE_29895_length_963_cov_25.502174_g18245_i0
1254	NODE_6251_length_2407_cov_14.570220_g3719_i1
1255	NODE_34434_length_806_cov_15.132372_g21226_i0
1256	NODE_22069_length_1284_cov_18.291700_g9643_i1
1257	NODE_19247_length_1417_cov_17.692140_g11875_i0
1258	NODE_24424_length_1179_cov_31.401408_g14918_i0
1259	NODE_19085_length_1425_cov_8.252533_g11787_i0
1260	NODE_39617_length_649_cov_5.572607_g25133_i0
1261	NODE_16592_length_1560_cov_13.044166_g10309_i0
1262	NODE_25452_length_1137_cov_21.762340_g15546_i0
1263	NODE_60297_length_265_cov_4.234234_g45087_i0
1264	NODE_54655_length_323_cov_20.103571_g39445_i0
1265	NODE_2388_length_3261_cov_10.562150_g1539_i0
1266	NODE_11507_length_1887_cov_11.483731_g7256_i0
1267	NODE_24754_length_1166_cov_10.563669_g15113_i0
1268	NODE_20143_length_1372_cov_83.215199_g4471_i1
1269	NODE_82402_length_166_cov_8.024390_g67192_i0
1270	NODE_27868_length_1041_cov_42.316633_g11303_i1
1271	NODE_55860_length_309_cov_1.902256_g40650_i0
1272	NODE_47073_length_454_cov_9.866180_g31890_i0
1273	NODE_1854_length_3483_cov_12.480814_g1207_i0
1274	NODE_32713_length_865_cov_12.576642_g19613_i1
1275	NODE_11015_length_1927_cov_7.684183_g6944_i0
1276	NODE_16343_length_1573_cov_9.305882_g10152_i0
1277	NODE_59809_length_269_cov_4.765487_g44599_i0
1278	NODE_13741_length_1730_cov_11.997036_g8580_i0
1279	NODE_9822_length_2023_cov_13.820202_g6214_i0
1280	NODE_21258_length_1319_cov_11.622257_g13056_i0
1281	NODE_96300_length_145_cov_2.029412_g81090_i0
1282	NODE_1925_length_3449_cov_23.977980_g1210_i1
1283	NODE_15866_length_1600_cov_17.942197_g9144_i1
1284	NODE_7359_length_2269_cov_7.132974_g4704_i0
1285	NODE_8594_length_2137_cov_9.843840_g5449_i0
1286	NODE_34720_length_796_cov_19.816733_g5747_i1
1287	NODE_35137_length_783_cov_35.650000_g20596_i1
1288	NODE_25338_length_1142_cov_13.030027_g15472_i0
1289	NODE_28604_length_1012_cov_30.600619_g17427_i0
1290	NODE_37576_length_709_cov_8.042042_g23555_i0
1291	NODE_22091_length_1283_cov_15.738710_g13222_i1
1292	NODE_11244_length_1908_cov_10.023056_g7091_i0
1293	NODE_30866_length_929_cov_7.346501_g18859_i0
1294	NODE_44700_length_512_cov_302.339019_g22473_i4
1295	NODE_32319_length_878_cov_14.731737_g15167_i1
1296	NODE_34914_length_790_cov_16.396252_g21574_i0
1297	NODE_18363_length_1463_cov_10.439437_g11340_i0
1298	NODE_31039_length_923_cov_30.679545_g18966_i0
1299	NODE_32312_length_878_cov_25.594012_g19787_i0
1300	NODE_32631_length_868_cov_7.718788_g20008_i0
1301	NODE_27745_length_1046_cov_27.374875_g14773_i1
1302	NODE_13610_length_1739_cov_15.025354_g6213_i1
1303	NODE_37102_length_723_cov_17.236765_g21878_i1
1304	NODE_14548_length_1677_cov_13.855569_g9065_i0
1305	NODE_15908_length_1598_cov_8.244373_g9879_i0
1306	NODE_22359_length_1270_cov_27.971475_g1965_i2
1307	NODE_32747_length_864_cov_9.993910_g20082_i0
1308	NODE_75944_length_184_cov_1.226950_g60734_i0
1309	NODE_17308_length_1521_cov_8.179296_g10730_i0
1310	NODE_24971_length_1157_cov_10.022442_g8590_i1
1311	NODE_18874_length_1436_cov_67.010768_g4983_i5
1312	NODE_11011_length_1927_cov_20.745754_g5829_i1
1313	NODE_74785_length_187_cov_3.569444_g59575_i0
1314	NODE_41415_length_598_cov_5.596396_g26614_i0
1315	NODE_49655_length_401_cov_5.541899_g34452_i0
1316	NODE_3689_length_2864_cov_34.441333_g2376_i0
1317	NODE_11639_length_1877_cov_9.256270_g7336_i0
1318	NODE_5216_length_2559_cov_9.026630_g3337_i0
1319	NODE_23038_length_1240_cov_6.010025_g14092_i0
1320	NODE_44967_length_505_cov_12.155844_g29831_i0
1321	NODE_2824_length_3112_cov_37.683936_g716_i1
1322	NODE_44285_length_522_cov_5.526096_g29185_i0
1323	NODE_85844_length_160_cov_1.111111_g70634_i0
1324	NODE_50787_length_381_cov_3.088757_g35580_i0
1325	NODE_44661_length_513_cov_14.663830_g29536_i0
