	x
975	NODE_4056_length_2783_cov_114.003650_g1082_i2
976	NODE_64780_length_233_cov_8.257895_g49570_i0
977	NODE_11691_length_1873_cov_129.473224_g7363_i0
978	NODE_28288_length_1024_cov_19.901121_g17229_i0
979	NODE_19759_length_1390_cov_264.517446_g4750_i5
980	NODE_42660_length_563_cov_36.267308_g27689_i0
981	NODE_17452_length_1513_cov_974.034694_g2221_i2
982	NODE_7023_length_2308_cov_40.535982_g1585_i1
983	NODE_32144_length_883_cov_25534.486905_g19674_i0
984	NODE_27915_length_1039_cov_92.622490_g17018_i0
985	NODE_21776_length_1297_cov_26.885167_g13361_i0
986	NODE_1214_length_3868_cov_147.075817_g805_i0
987	NODE_39533_length_651_cov_73.039474_g1786_i4
988	NODE_29351_length_985_cov_742.387473_g17899_i0
989	NODE_25548_length_1132_cov_91.205693_g3110_i5
990	NODE_50355_length_388_cov_18.817391_g18700_i1
991	NODE_22242_length_1275_cov_113.290584_g9343_i1
992	NODE_13494_length_1746_cov_407.411039_g8436_i0
993	NODE_24418_length_1179_cov_51.393486_g14916_i0
994	NODE_16104_length_1586_cov_39.224238_g9234_i1
995	NODE_15411_length_1626_cov_91.050537_g3525_i1
996	NODE_10211_length_1989_cov_85.462487_g4424_i1
997	NODE_10977_length_1930_cov_69.181240_g3763_i1
998	NODE_33222_length_848_cov_247.547826_g18900_i1
999	NODE_3741_length_2856_cov_33.177035_g1814_i1
1000	NODE_40985_length_610_cov_62.624339_g26244_i0
1001	NODE_54181_length_329_cov_43.986014_g38971_i0
1002	NODE_29123_length_993_cov_52.188421_g17747_i0
1003	NODE_25800_length_1122_cov_41.435589_g15756_i0
1004	NODE_1327_length_3788_cov_102.937784_g715_i1
1005	NODE_3234_length_2987_cov_56.107337_g1428_i2
1006	NODE_6200_length_2415_cov_24.147976_g1277_i2
1007	NODE_31806_length_895_cov_71.393192_g2618_i2
1008	NODE_23102_length_1237_cov_24.587940_g14127_i0
1009	NODE_19731_length_1391_cov_381.666172_g12157_i0
1010	NODE_29637_length_973_cov_96.082796_g18080_i0
1011	NODE_18854_length_1437_cov_1338.217360_g8437_i1
1012	NODE_10533_length_1964_cov_171.703280_g6015_i1
1013	NODE_20647_length_1346_cov_103.497314_g9563_i1
1014	NODE_17993_length_1483_cov_3451.985417_g11136_i0
1015	NODE_12929_length_1785_cov_777.293915_g8092_i0
1016	NODE_26019_length_1113_cov_50.397196_g15891_i0
1017	NODE_30163_length_952_cov_50.986799_g11024_i1
1018	NODE_22099_length_1282_cov_742.610169_g9198_i1
1019	NODE_5324_length_2542_cov_62.690276_g3404_i0
1020	NODE_1511_length_3676_cov_107.632810_g999_i0
1021	NODE_31563_length_904_cov_29.855981_g19300_i0
1022	NODE_13955_length_1716_cov_79.024507_g8708_i0
1023	NODE_10114_length_1998_cov_89.975959_g6390_i0
1024	NODE_4517_length_2688_cov_62.163327_g2914_i0
1025	NODE_22079_length_1283_cov_70.128226_g7761_i2
1026	NODE_52198_length_357_cov_69.729299_g36988_i0
1027	NODE_52865_length_347_cov_913.516447_g37655_i0
1028	NODE_32014_length_888_cov_162.697041_g19590_i0
1029	NODE_29784_length_967_cov_1346.988095_g18176_i0
1030	NODE_4040_length_2787_cov_103.145408_g2578_i1
1031	NODE_9_length_10879_cov_175.341547_g5_i0
1032	NODE_2729_length_3140_cov_104.852115_g1767_i0
1033	NODE_13956_length_1716_cov_45.026898_g3885_i2
1034	NODE_14892_length_1655_cov_28.057692_g1678_i3
1035	NODE_19022_length_1428_cov_56.296751_g11036_i1
1036	NODE_78953_length_175_cov_0.939394_g63743_i0
1037	NODE_15485_length_1621_cov_136.534221_g7036_i1
1038	NODE_35953_length_757_cov_48.275910_g22338_i0
1039	NODE_31008_length_924_cov_58.110102_g18944_i0
1040	NODE_13767_length_1728_cov_73.949555_g8595_i0
1041	NODE_11492_length_1888_cov_43.293767_g7248_i0
1042	NODE_39755_length_644_cov_431.144759_g8735_i2
1043	NODE_5144_length_2569_cov_94.971101_g2013_i1
1044	NODE_1392_length_3750_cov_37.725924_g917_i0
1045	NODE_1550_length_3652_cov_158.686063_g1021_i0
1046	NODE_9892_length_2016_cov_60.375570_g6253_i0
1047	NODE_1708_length_3571_cov_38.482710_g392_i1
1048	NODE_12188_length_1839_cov_41.139755_g420_i6
1049	NODE_31962_length_890_cov_652.351830_g19557_i0
1050	NODE_27102_length_1071_cov_52.283074_g15228_i1
1051	NODE_12915_length_1786_cov_57.525531_g6028_i1
1052	NODE_30778_length_931_cov_126.358108_g11357_i2
1053	NODE_36215_length_749_cov_85.865439_g15912_i1
1054	NODE_11571_length_1881_cov_383.964091_g3753_i3
1055	NODE_20178_length_1370_cov_161.181613_g12428_i0
1056	NODE_36687_length_736_cov_55.603175_g22884_i0
1057	NODE_18559_length_1453_cov_51.932624_g8503_i1
1058	NODE_13864_length_1721_cov_58.528605_g8596_i1
1059	NODE_39128_length_662_cov_77.040388_g24740_i0
1060	NODE_37919_length_698_cov_253.537405_g23814_i0
1061	NODE_8704_length_2126_cov_47.279885_g5524_i0
1062	NODE_19411_length_1408_cov_45.680586_g11968_i0
1063	NODE_28694_length_1008_cov_102.529534_g17486_i0
1064	NODE_3912_length_2818_cov_84.623423_g491_i1
1065	NODE_1557_length_3649_cov_71.965336_g1025_i0
1066	NODE_17550_length_1508_cov_47.592491_g10695_i1
1067	NODE_23337_length_1227_cov_253.323480_g14266_i0
1068	NODE_26240_length_1104_cov_3837.887842_g3951_i1
1069	NODE_14416_length_1686_cov_225.576993_g5828_i3
1070	NODE_15365_length_1628_cov_257.586751_g9562_i0
1071	NODE_14048_length_1710_cov_120.492501_g8762_i0
1072	NODE_8014_length_2197_cov_192.971216_g5093_i0
1073	NODE_35377_length_775_cov_53.797814_g21915_i0
1074	NODE_37357_length_716_cov_27.575037_g23390_i0
1075	NODE_16676_length_1555_cov_43.235450_g10368_i0
1076	NODE_47874_length_437_cov_61.312183_g588_i6
1077	NODE_33162_length_850_cov_52.054523_g20360_i0
1078	NODE_25665_length_1127_cov_127.980627_g15671_i0
1079	NODE_13518_length_1745_cov_103.748531_g2524_i2
1080	NODE_9023_length_2095_cov_46.240253_g4805_i1
1081	NODE_33772_length_829_cov_74.776081_g20766_i0
1082	NODE_5539_length_2509_cov_41.588402_g3243_i1
1083	NODE_25552_length_1132_cov_65.012856_g7728_i1
1084	NODE_29197_length_991_cov_32.561181_g15375_i3
1085	NODE_5177_length_2564_cov_69.664419_g791_i1
1086	NODE_5528_length_2510_cov_56.290231_g3552_i0
1087	NODE_1565_length_3645_cov_83.972793_g409_i3
1088	NODE_40634_length_620_cov_221.540728_g25966_i0
1089	NODE_3368_length_2949_cov_41.366827_g683_i1
1090	NODE_29787_length_967_cov_150.474026_g18179_i0
1091	NODE_7445_length_2260_cov_41.572395_g321_i1
1092	NODE_36570_length_739_cov_132.589080_g22789_i0
1093	NODE_29707_length_970_cov_297.529666_g18125_i0
1094	NODE_24161_length_1189_cov_215.028796_g14752_i0
1095	NODE_4768_length_2635_cov_42.468364_g424_i3
1096	NODE_31387_length_910_cov_78.820069_g2201_i5
1097	NODE_31271_length_914_cov_24542.401837_g19102_i0
1098	NODE_77112_length_180_cov_1.642336_g61902_i0
1099	NODE_53174_length_343_cov_14.006667_g37964_i0
1100	NODE_26345_length_1100_cov_69.049196_g5385_i2
1101	NODE_1885_length_3468_cov_50.880584_g1229_i0
1102	NODE_27409_length_1059_cov_42.549213_g16701_i0
1103	NODE_6910_length_2321_cov_75.072871_g4413_i0
1104	NODE_16901_length_1542_cov_85.665777_g9344_i1
1105	NODE_35162_length_782_cov_3873.791610_g21754_i0
1106	NODE_9144_length_2083_cov_129.338725_g5801_i0
1107	NODE_32372_length_876_cov_61.202881_g19832_i0
1108	NODE_4684_length_2651_cov_40.285276_g2154_i1
1109	NODE_9936_length_2013_cov_38.221827_g6282_i0
1110	NODE_22393_length_1268_cov_161.145306_g13741_i0
1111	NODE_5527_length_2510_cov_92.007296_g3551_i0
1112	NODE_34124_length_817_cov_53.567183_g21015_i0
1113	NODE_24089_length_1192_cov_50.935596_g8386_i2
1114	NODE_24312_length_1183_cov_88.225439_g8800_i2
1115	NODE_25243_length_1145_cov_136.466425_g14322_i1
1116	NODE_6842_length_2331_cov_133.863636_g2830_i1
1117	NODE_12198_length_1838_cov_60.695822_g3263_i1
1118	NODE_13124_length_1772_cov_213.480625_g8199_i0
1119	NODE_26802_length_1082_cov_277.936477_g16337_i0
1120	NODE_25445_length_1137_cov_43.472578_g15541_i0
1121	NODE_21156_length_1322_cov_151.962471_g2070_i1
1122	NODE_1595_length_3622_cov_48.974294_g656_i1
1123	NODE_3128_length_3018_cov_50.934454_g2010_i0
1124	NODE_33139_length_851_cov_126.316832_g20347_i0
1125	NODE_19459_length_1406_cov_77.328687_g11817_i1
1126	NODE_38757_length_674_cov_42.226624_g24453_i0
1127	NODE_26853_length_1080_cov_71.120540_g16362_i0
1128	NODE_21954_length_1289_cov_123.250401_g11859_i1
1129	NODE_29510_length_979_cov_885.844017_g16290_i1
1130	NODE_17391_length_1516_cov_1412.964698_g10619_i1
1131	NODE_8068_length_2192_cov_93.805026_g5121_i0
1132	NODE_10559_length_1962_cov_527.666493_g828_i5
1133	NODE_2639_length_3171_cov_64.767903_g1711_i0
1134	NODE_37088_length_723_cov_168.945588_g23195_i0
1135	NODE_6908_length_2321_cov_369.944249_g4314_i1
1136	NODE_37767_length_703_cov_81.381818_g23704_i0
1137	NODE_28339_length_1022_cov_49.406537_g16820_i1
1138	NODE_43653_length_538_cov_48.983838_g28599_i0
1139	NODE_4891_length_2613_cov_27.944747_g3141_i0
1140	NODE_11709_length_1872_cov_121.411700_g7373_i0
1141	NODE_30216_length_950_cov_124.059537_g8553_i1
1142	NODE_10900_length_1935_cov_125.749471_g6872_i0
1143	NODE_37179_length_721_cov_49.753687_g23258_i0
1144	NODE_37251_length_719_cov_222.989645_g999_i5
1145	NODE_34876_length_791_cov_196.200535_g17983_i2
1146	NODE_4481_length_2695_cov_89.767345_g2649_i1
1147	NODE_19219_length_1418_cov_110.989818_g5849_i1
1148	NODE_4443_length_2703_cov_100.657143_g2867_i0
1149	NODE_19290_length_1414_cov_140.466083_g5908_i1
1150	NODE_9197_length_2077_cov_66.424779_g5835_i0
1151	NODE_26264_length_1103_cov_82.366038_g16038_i0
1152	NODE_35570_length_769_cov_568.767218_g22056_i0
1153	NODE_20179_length_1370_cov_159.222306_g12429_i0
1154	NODE_27990_length_1036_cov_81.563948_g17065_i0
1155	NODE_51351_length_371_cov_63.774390_g36143_i0
1156	NODE_8085_length_2190_cov_31.841639_g3245_i1
1157	NODE_15468_length_1622_cov_173.801773_g9621_i0
1158	NODE_19003_length_1429_cov_141.478355_g10799_i2
1159	NODE_13386_length_1754_cov_23.902981_g8365_i0
1160	NODE_18667_length_1447_cov_62.365385_g11532_i0
1161	NODE_14443_length_1684_cov_142.909202_g8307_i1
1162	NODE_18873_length_1436_cov_108.782484_g7022_i2
1163	NODE_10074_length_2002_cov_64.302195_g6363_i0
1164	NODE_28542_length_1014_cov_92.218332_g17383_i0
1165	NODE_38337_length_686_cov_117.664075_g21661_i1
1166	NODE_26266_length_1103_cov_68.383019_g3676_i3
1167	NODE_3721_length_2859_cov_216.410511_g2397_i1
1168	NODE_18315_length_1465_cov_180.587201_g11311_i0
1169	NODE_8320_length_2164_cov_67.541254_g4707_i2
1170	NODE_3019_length_3055_cov_182.901726_g1921_i1
1171	NODE_1416_length_3731_cov_85.202549_g628_i1
1172	NODE_10861_length_1938_cov_46.603694_g6846_i0
1173	NODE_2321_length_3291_cov_270.240764_g1496_i0
1174	NODE_24764_length_1165_cov_80.374332_g624_i4
1175	NODE_44875_length_507_cov_211.321121_g29352_i1
1176	NODE_17984_length_1484_cov_33.892436_g8965_i1
1177	NODE_12724_length_1798_cov_46.980057_g7306_i1
1178	NODE_36030_length_755_cov_36.519663_g22400_i0
1179	NODE_5579_length_2503_cov_226.979268_g1355_i1
1180	NODE_346_length_5160_cov_110.781708_g215_i2
1181	NODE_8495_length_2146_cov_79.893961_g1817_i2
1182	NODE_1712_length_3564_cov_247.119284_g124_i5
1183	NODE_3242_length_2984_cov_124.072084_g2082_i0
1184	NODE_22691_length_1256_cov_57.258038_g13896_i0
1185	NODE_35061_length_785_cov_186.067385_g21681_i0
1186	NODE_4944_length_2604_cov_34.082780_g3173_i0
1187	NODE_62257_length_250_cov_16.391304_g47047_i0
1188	NODE_8433_length_2152_cov_38.682788_g5350_i0
1189	NODE_18474_length_1457_cov_129.370580_g1216_i9
1190	NODE_28200_length_1027_cov_109.323171_g17185_i0
1191	NODE_11696_length_1873_cov_43.055191_g7364_i0
1192	NODE_16977_length_1538_cov_624.122408_g5459_i1
1193	NODE_6176_length_2418_cov_104.124211_g3539_i2
1194	NODE_23725_length_1210_cov_165.019709_g5414_i7
1195	NODE_36657_length_737_cov_143.589337_g21410_i2
1196	NODE_12285_length_1831_cov_30.342282_g4474_i1
1197	NODE_16120_length_1585_cov_56.933852_g1004_i2
1198	NODE_17868_length_1489_cov_93.598202_g11056_i0
1199	NODE_37209_length_720_cov_118.051699_g21013_i1
1200	NODE_23258_length_1230_cov_243.690817_g14223_i0
1201	NODE_2981_length_3068_cov_209.438017_g1920_i0
1202	NODE_17720_length_1498_cov_441.415120_g2662_i1
1203	NODE_18891_length_1435_cov_127.265086_g2905_i2
1204	NODE_18501_length_1456_cov_28.434536_g338_i16
1205	NODE_28183_length_1028_cov_1116.371574_g8813_i4
1206	NODE_2459_length_3233_cov_119.689969_g1436_i1
1207	NODE_12980_length_1782_cov_38.778033_g8121_i0
1208	NODE_44953_length_505_cov_339.255411_g29309_i1
1209	NODE_9220_length_2075_cov_69.098917_g2529_i2
1210	NODE_44467_length_517_cov_175.987342_g29353_i0
1211	NODE_19155_length_1421_cov_130.876633_g11216_i1
1212	NODE_1266_length_3824_cov_283.587411_g205_i2
1213	NODE_12093_length_1846_cov_54.024404_g3020_i2
1214	NODE_17498_length_1511_cov_41.197548_g2589_i4
1215	NODE_26429_length_1097_cov_49.870019_g14726_i1
1216	NODE_7361_length_2268_cov_80.801798_g3830_i1
1217	NODE_66596_length_222_cov_1797.296089_g51386_i0
1218	NODE_20359_length_1361_cov_300.267830_g12531_i0
1219	NODE_21999_length_1287_cov_46.897910_g13506_i0
1220	NODE_40164_length_633_cov_491.279661_g3366_i2
1221	NODE_35690_length_765_cov_238.968144_g17416_i1
1222	NODE_9691_length_2034_cov_76.685585_g1596_i3
1223	NODE_1655_length_3592_cov_36.231333_g1086_i0
1224	NODE_28539_length_1014_cov_138.397528_g17381_i0
1225	NODE_23341_length_1227_cov_156.000845_g5272_i11
1226	NODE_2636_length_3172_cov_63.987216_g1708_i0
1227	NODE_14868_length_1656_cov_45.681959_g9271_i0
1228	NODE_20961_length_1332_cov_28.279286_g6889_i1
1229	NODE_38518_length_681_cov_36.722571_g24264_i0
1230	NODE_713_length_4350_cov_167.580915_g450_i1
1231	NODE_23635_length_1214_cov_207.883860_g13461_i1
1232	NODE_13230_length_1765_cov_89.759001_g3111_i4
1233	NODE_3035_length_3050_cov_28.208846_g1951_i0
1234	NODE_3383_length_2946_cov_39.223562_g613_i1
1235	NODE_29331_length_986_cov_43.981972_g16450_i1
1236	NODE_19701_length_1393_cov_54.506667_g12140_i0
1237	NODE_20844_length_1337_cov_573.578825_g4081_i1
1238	NODE_1718_length_3562_cov_36.596760_g1122_i0
1239	NODE_56919_length_297_cov_134.917323_g41709_i0
1240	NODE_20887_length_1335_cov_57.796440_g10895_i1
1241	NODE_17140_length_1530_cov_112.051782_g10631_i0
1242	NODE_13722_length_1731_cov_113.468009_g8568_i0
1243	NODE_24412_length_1179_cov_194.911092_g14542_i1
1244	NODE_10160_length_1994_cov_219.016402_g6412_i0
1245	NODE_27206_length_1066_cov_265.300098_g13656_i1
1246	NODE_4694_length_2649_cov_171.922870_g3019_i0
1247	NODE_1500_length_3682_cov_207.681231_g818_i3
1248	NODE_25667_length_1127_cov_98.715867_g15672_i0
1249	NODE_8400_length_2156_cov_56.589210_g3255_i2
1250	NODE_47184_length_451_cov_6107.433824_g31999_i0
1251	NODE_10166_length_1993_cov_342.740000_g6415_i0
1252	NODE_4807_length_2628_cov_122.582205_g98_i5
1253	NODE_11155_length_1914_cov_123.404062_g7036_i0
1254	NODE_44466_length_517_cov_209.375527_g29352_i0
1255	NODE_14758_length_1662_cov_42.683755_g9208_i0
1256	NODE_12398_length_1823_cov_50.163483_g7777_i0
1257	NODE_34346_length_809_cov_54.698433_g21165_i0
1258	NODE_2874_length_3099_cov_118.412958_g1852_i0
1259	NODE_27962_length_1037_cov_72.103622_g17045_i0
1260	NODE_9875_length_2018_cov_330.374684_g6068_i1
1261	NODE_25834_length_1121_cov_21.060297_g15775_i0
1262	NODE_7101_length_2300_cov_25326.999557_g4541_i0
1263	NODE_20576_length_1350_cov_64.625096_g12663_i0
1264	NODE_45043_length_503_cov_91.310870_g29904_i0
1265	NODE_24740_length_1166_cov_77.494212_g8897_i2
1266	NODE_15894_length_1598_cov_245.493891_g9801_i1
1267	NODE_4329_length_2726_cov_136.833395_g2397_i3
1268	NODE_19679_length_1394_cov_62.568468_g10073_i1
1269	NODE_15298_length_1632_cov_52.137193_g9518_i0
1270	NODE_14218_length_1699_cov_79.655193_g8708_i1
1271	NODE_36279_length_747_cov_124.450284_g22568_i0
1272	NODE_19677_length_1394_cov_215.205033_g11111_i1
1273	NODE_26142_length_1108_cov_26.307042_g15960_i0
1274	NODE_4333_length_2725_cov_133.347129_g2458_i1
1275	NODE_16807_length_1547_cov_135.465426_g9334_i1
1276	NODE_39165_length_661_cov_127.496764_g5272_i15
1277	NODE_98574_length_122_cov_6.354430_g83364_i0
1278	NODE_23563_length_1217_cov_88.993186_g11520_i1
1279	NODE_10006_length_2007_cov_403.296843_g3703_i1
1280	NODE_16963_length_1539_cov_89.022059_g9410_i2
1281	NODE_27521_length_1055_cov_35.093874_g16769_i0
1282	NODE_23728_length_1210_cov_84.428449_g14481_i0
1283	NODE_24064_length_1193_cov_53.327826_g5687_i1
1284	NODE_16597_length_1559_cov_60.744063_g29_i2
1285	NODE_13888_length_1719_cov_160.060859_g8668_i0
1286	NODE_9539_length_2047_cov_65.899202_g6049_i0
1287	NODE_27676_length_1049_cov_40.773360_g8671_i1
1288	NODE_33012_length_855_cov_34.270936_g20260_i0
1289	NODE_6582_length_2366_cov_100.272492_g3821_i1
1290	NODE_4918_length_2608_cov_250.915789_g3159_i0
1291	NODE_6529_length_2372_cov_167.679261_g3991_i1
1292	NODE_23470_length_1221_cov_76.196095_g14097_i1
1293	NODE_11601_length_1879_cov_160.796841_g6039_i1
1294	NODE_17164_length_1528_cov_98.115825_g1613_i2
1295	NODE_7781_length_2223_cov_77.232569_g3754_i2
1296	NODE_39244_length_659_cov_26.634740_g20462_i1
1297	NODE_35883_length_759_cov_41.356145_g22284_i0
1298	NODE_32453_length_873_cov_277.040964_g13110_i1
1299	NODE_27116_length_1070_cov_234.570594_g6006_i2
1300	NODE_7771_length_2224_cov_62.047685_g3142_i1
1301	NODE_20572_length_1350_cov_109.319051_g12661_i0
1302	NODE_11786_length_1867_cov_78.233553_g7420_i0
1303	NODE_13451_length_1750_cov_24.380199_g8409_i0
1304	NODE_9616_length_2040_cov_105.360040_g626_i2
1305	NODE_42875_length_557_cov_53.001946_g27887_i0
1306	NODE_5919_length_2453_cov_40.935270_g1895_i1
1307	NODE_18089_length_1478_cov_44.703136_g11178_i0
1308	NODE_22206_length_1277_cov_218.827391_g13633_i0
1309	NODE_30570_length_938_cov_51.186592_g18676_i0
1310	NODE_31440_length_908_cov_155.171098_g11111_i4
1311	NODE_23639_length_1214_cov_64.798463_g14429_i0
1312	NODE_37889_length_699_cov_188.205793_g17983_i3
1313	NODE_1984_length_3430_cov_82.988190_g777_i3
1314	NODE_1961_length_3437_cov_25688.987036_g58_i20
1315	NODE_19811_length_1388_cov_172.350929_g4850_i3
1316	NODE_5864_length_2461_cov_158.113317_g3761_i0
1317	NODE_16741_length_1551_cov_82.005968_g3602_i3
1318	NODE_30223_length_950_cov_32.283352_g18456_i0
1319	NODE_44305_length_521_cov_79.606695_g29205_i0
1320	NODE_41935_length_583_cov_65.000000_g27061_i0
1321	NODE_25006_length_1155_cov_64.584532_g4013_i4
1322	NODE_11872_length_1861_cov_49.275578_g4611_i1
1323	NODE_13044_length_1778_cov_213.797695_g4121_i2
1324	NODE_41585_length_592_cov_16919.874317_g26766_i0
1325	NODE_27052_length_1073_cov_86.095146_g5835_i2
1326	NODE_13442_length_1750_cov_201.448155_g6799_i1
1327	NODE_4290_length_2734_cov_122.478261_g2535_i1
1328	NODE_29531_length_978_cov_112.447059_g18007_i0
1329	NODE_25133_length_1150_cov_52.480578_g15345_i0
1330	NODE_36745_length_734_cov_59.418234_g613_i3
1331	NODE_18597_length_1451_cov_54.599432_g11486_i0
1332	NODE_16154_length_1583_cov_61.810390_g5089_i1
1333	NODE_12740_length_1797_cov_20.555872_g7990_i0
1334	NODE_7438_length_2261_cov_27.393598_g690_i3
1335	NODE_38410_length_684_cov_287.386895_g24179_i0
1336	NODE_18306_length_1466_cov_34.885453_g10555_i1
1337	NODE_32824_length_861_cov_107.292176_g20131_i0
1338	NODE_17712_length_1499_cov_84.233516_g10178_i1
1339	NODE_39361_length_656_cov_45.094617_g24928_i0
1340	NODE_8249_length_2172_cov_135.741663_g3692_i1
1341	NODE_31782_length_896_cov_343.675264_g8472_i2
1342	NODE_6314_length_2399_cov_32.516978_g3347_i2
1343	NODE_25065_length_1153_cov_53.872973_g15305_i0
1344	NODE_15733_length_1607_cov_140.819693_g9784_i0
1345	NODE_5015_length_2592_cov_88.877207_g3172_i1
1346	NODE_1001_length_4026_cov_386.216922_g603_i1
1347	NODE_31251_length_915_cov_19.741972_g19087_i0
1348	NODE_2712_length_3144_cov_22.370203_g1258_i1
1349	NODE_4190_length_2755_cov_46.883850_g2704_i0
1350	NODE_17371_length_1517_cov_233.888060_g7842_i2
1351	NODE_33669_length_832_cov_80.095057_g20701_i0
1352	NODE_19813_length_1388_cov_94.959108_g501_i1
1353	NODE_8801_length_2115_cov_46.211390_g5582_i0
1354	NODE_32555_length_870_cov_109.073761_g14124_i1
1355	NODE_184_length_5868_cov_55.431416_g128_i0
1356	NODE_816_length_4225_cov_102.368484_g540_i0
1357	NODE_18616_length_1450_cov_150.542289_g11497_i0
1358	NODE_25371_length_1140_cov_133.182315_g15492_i0
1359	NODE_13257_length_1763_cov_96.518023_g7593_i1
1360	NODE_10893_length_1936_cov_18.621236_g6866_i0
1361	NODE_12819_length_1792_cov_29.268153_g8035_i0
1362	NODE_6927_length_2319_cov_36.332601_g4425_i0
1363	NODE_13500_length_1746_cov_63.104521_g7451_i1
1364	NODE_49576_length_402_cov_2210.824513_g34373_i0
1365	NODE_4834_length_2623_cov_54.120930_g3107_i0
1366	NODE_7381_length_2267_cov_54.769784_g4720_i0
1367	NODE_25151_length_1149_cov_97.784810_g15356_i0
1368	NODE_23442_length_1222_cov_127.357930_g13740_i1
1369	NODE_15221_length_1636_cov_438.017577_g5689_i1
1370	NODE_6594_length_2364_cov_95.255924_g4220_i0
1371	NODE_33165_length_850_cov_31.382900_g20363_i0
1372	NODE_19462_length_1406_cov_41.904622_g11128_i1
1373	NODE_16481_length_1565_cov_81.580815_g4192_i1
1374	NODE_5138_length_2570_cov_58.236249_g3295_i0
1375	NODE_47524_length_444_cov_50.862843_g32334_i0
1376	NODE_25549_length_1132_cov_89.129477_g2340_i1
1377	NODE_3566_length_2896_cov_39.217666_g2293_i0
1378	NODE_7410_length_2265_cov_174.317282_g2736_i2
1379	NODE_27050_length_1073_cov_306.089320_g767_i5
1380	NODE_22018_length_1286_cov_172.739340_g5621_i1
1381	NODE_8019_length_2197_cov_24.913185_g5095_i0
1382	NODE_5927_length_2452_cov_29.831050_g3797_i0
1383	NODE_25182_length_1148_cov_22.820814_g15378_i0
1384	NODE_7189_length_2290_cov_16.742768_g4595_i0
1385	NODE_17874_length_1489_cov_55.079530_g11059_i0
1386	NODE_45251_length_498_cov_68.057143_g30106_i0
1387	NODE_4885_length_2613_cov_82.356031_g812_i3
1388	NODE_4182_length_2757_cov_82.196389_g1690_i2
1389	NODE_2953_length_3076_cov_27.432575_g1900_i0
1390	NODE_15467_length_1622_cov_194.770741_g9620_i0
1391	NODE_12995_length_1781_cov_106.074223_g8129_i0
1392	NODE_29484_length_980_cov_146.308431_g17981_i0
1393	NODE_23264_length_1230_cov_49.896377_g13777_i1
1394	NODE_13383_length_1754_cov_66.270018_g8363_i0
1395	NODE_13978_length_1715_cov_34.473086_g8481_i1
1396	NODE_1649_length_3594_cov_43.293438_g397_i1
1397	NODE_4351_length_2722_cov_75.708847_g877_i3
1398	NODE_6555_length_2369_cov_62.891230_g2510_i1
1399	NODE_9469_length_2053_cov_25.860199_g6010_i0
1400	NODE_36621_length_738_cov_32.069065_g22829_i0
1401	NODE_3431_length_2934_cov_77.638187_g368_i2
1402	NODE_14140_length_1705_cov_35.262936_g8816_i0
1403	NODE_25104_length_1151_cov_233.431408_g3991_i4
1404	NODE_19092_length_1424_cov_98.633599_g4417_i1
1405	NODE_8408_length_2155_cov_62.509943_g5333_i0
1406	NODE_19200_length_1419_cov_103.354651_g9736_i1
1407	NODE_24245_length_1186_cov_71.361330_g2758_i6
1408	NODE_23997_length_1196_cov_57.951431_g14654_i0
1409	NODE_25663_length_1127_cov_220.424354_g2567_i3
1410	NODE_31802_length_895_cov_350.346244_g7012_i8
1411	NODE_20421_length_1358_cov_158.792395_g6653_i1
1412	NODE_16437_length_1567_cov_137.189633_g9098_i1
1413	NODE_10667_length_1954_cov_54.522240_g6718_i0
1414	NODE_48567_length_422_cov_106.335092_g33369_i0
1415	NODE_26162_length_1107_cov_159.876880_g4131_i1
1416	NODE_1958_length_3437_cov_25874.785209_g58_i17
1417	NODE_7172_length_2292_cov_270.096043_g1467_i2
1418	NODE_19275_length_1415_cov_74.267493_g11889_i0
1419	NODE_31871_length_893_cov_35.400000_g19500_i0
1420	NODE_8060_length_2193_cov_96.693023_g5115_i0
1421	NODE_8970_length_2099_cov_110.006323_g3771_i2
1422	NODE_9605_length_2041_cov_51.078078_g6094_i0
1423	NODE_3083_length_3037_cov_25.666333_g1984_i0
1424	NODE_29152_length_992_cov_95.668072_g9784_i3
1425	NODE_2234_length_3324_cov_15.937214_g1189_i1
1426	NODE_14711_length_1665_cov_26.704069_g8388_i1
1427	NODE_3407_length_2941_cov_22.087302_g2195_i0
1428	NODE_35143_length_783_cov_19.808108_g21738_i0
1429	NODE_1912_length_3453_cov_118.233431_g1248_i0
1430	NODE_33766_length_829_cov_240.147583_g453_i7
1431	NODE_12105_length_1845_cov_73.011654_g7608_i0
1432	NODE_44374_length_519_cov_95.039916_g29270_i0
1433	NODE_34343_length_809_cov_136.327676_g19858_i1
1434	NODE_5755_length_2477_cov_40.076828_g3555_i1
1435	NODE_35965_length_757_cov_22.039216_g22349_i0
1436	NODE_5784_length_2472_cov_52.709345_g3713_i0
1437	NODE_41260_length_602_cov_57.418605_g26484_i0
1438	NODE_38171_length_691_cov_254.129630_g24002_i0
1439	NODE_6504_length_2376_cov_52.632662_g4168_i0
1440	NODE_3536_length_2904_cov_101.590703_g425_i1
1441	NODE_46987_length_456_cov_107.467312_g31806_i0
1442	NODE_21021_length_1328_cov_196.697276_g644_i2
1443	NODE_17017_length_1536_cov_68.580710_g10552_i0
1444	NODE_15350_length_1629_cov_52.454603_g5247_i2
1445	NODE_46210_length_475_cov_27.861111_g31038_i0
1446	NODE_23399_length_1224_cov_84.298899_g14298_i0
